Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	Count_DE_mm	Count_DE_hg	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
FKBP5_Fkbp5	1	0.125	0.111	1	2	0	2	4	0.40411575	0.75	0.75	0	1	0.103355486362144	0.6	FALSE	3674	15	41
SOX12_Sox12	0	0	0	0	2	0	3	4	0.118442222222222	0.666666666666667	0.666666666666667	0	0	0.361093754851469	1	FALSE	6	10384	42
ZNF292_Zfp292	0	0	0	0	1	1	3	4	0.0906333333333333	0.555555555555556	-0.555555555555556	0	0	0.365100318483218	1	FALSE	5	13259	43
BCL7B_Bcl7b	1	0.111	0.111	0	1	1	4	3	0.109306666666667	0.555555555555556	0.555555555555556	0	1	0.19130445604319	0.6	FALSE	379	175	44
XPOT_Xpot	1	0.111	0.111	0	2	0	5	2	0.209554444444444	0.777777777777778	-0.777777777777778	0	1	0.154292377633761	0.4	FALSE	1010	66	45
VPS37D_Vps37d	1	0.125	0.111	1	0	1	2	5	0.244126375	0.75	-0.75	0	1	0.146215022914204	0.4	FALSE	1243	54	46
SLC2A3_Slc2a3	1	0.111	0.111	0	0	2	3	4	0.362122222222222	0.666666666666667	-0.666666666666667	0	1	0.106153500239741	0	FALSE	3429	20	47
SIAH2_Siah2	1	0.111	0.111	0	2	0	3	4	0.244135888888889	0.666666666666667	0.666666666666667	0	1	0.143795412498319	0.6	FALSE	1315	53	48
ATP6V1C1_Atp6v1c1	0	0	0	0	2	0	6	1	0.299247777777778	0.888888888888889	-0.888888888888889	0	0	0.269238640313714	0.8	FALSE	45	1575	49
SNPH_Snph	1	0.143	0.111	2	1	1	4	1	0.511570571428571	0.714285714285714	0.714285714285714	0	1	0.0480224502982037	0	FALSE	10172	7	50
EPOP_Epop	1	0.111	0.111	0	1	1	3	4	0.251277777777778	0.555555555555556	-0.555555555555556	0	1	0.139955661463903	0.2	FALSE	1466	49	51
PIM1_Pim1	0	0	0	0	0	2	3	4	0.226378888888889	0.666666666666667	-0.666666666666667	0	0	0.295084321337244	0.8	FALSE	22	3371	52
SPAST_Spast	0	0	0	0	2	0	4	3	0.141149888888889	0.666666666666667	-0.666666666666667	0	0	0.347866710441203	1	FALSE	9	8251	53
KLHL22_Klhl22	1	0.111	0.111	0	2	0	4	3	0.150253333333333	0.666666666666667	-0.666666666666667	0	1	0.173120839398698	0.6	FALSE	632	118	54
FOSL1_Fosl1	0	0	0	1	0	2	3	3	0.43503	0.625	-0.625	0	0	0.22813663677021	1	FALSE	156	485	55
CCNF_Ccnf	1	0.143	0.111	2	1	1	3	2	0.412268428571429	0.571428571428571	0.571428571428571	0	1	0.0862205993959197	0	FALSE	5463	14	56
REV3L_Rev3l	0	0	0	0	2	0	2	5	0.155236333333333	0.777777777777778	0.777777777777778	0	0	0.3331430044291	1	FALSE	11	7154	57
NAMPT_Nampt	1	0.111	0.111	0	2	0	5	2	0.2475	0.777777777777778	-0.777777777777778	0	1	0.137338988657764	0.6	FALSE	1574	50	58
RBPJ_Rbpj	0	0	0	1	2	0	3	3	0.1980635	0.625	0.625	0	0	0.306176950551015	1	FALSE	19	4525	59
KDM7A_Kdm7a	0	0	0	0	2	0	3	4	0.1987	0.666666666666667	0.666666666666667	0	0	0.301502613340019	0.8	FALSE	20	4496	60
NEMP1_Nemp1	1	0.111	0.111	0	1	1	4	3	0.262895444444444	0.555555555555556	0.555555555555556	0	1	0.12514778159015	0.6	FALSE	2152	42	61
PLD6_Pld6	0	0	0	0	2	0	4	3	0.400976	0.666666666666667	-0.666666666666667	0	0	0.228923133670808	0.6	FALSE	151	620	62
ASXL1_Asxl1	1	0.111	0.111	0	1	1	2	5	0.147534444444444	0.666666666666667	-0.666666666666667	0	1	0.164470862369753	0.6	FALSE	788	119	63
KDM6B_Kdm6b	0	0	0	0	1	1	2	5	0.314091222222222	0.666666666666667	-0.666666666666667	0	0	0.254871505423875	1	FALSE	71	1346	64
SPC25_Spc25	1	0.125	0.111	1	2	0	6	0	0.488448	1	-1	0	1	0.0329900981714256	0	FALSE	12118	8	65
PPDPF_Ppdpf	1	0.111	0.111	0	0	2	3	4	0.161723333333333	0.666666666666667	-0.666666666666667	0	1	0.157347912666059	0.6	FALSE	938	104	66
ABTB2_Abtb2	0	0	0	0	0	2	0	7	0.400162777777778	1	-1	0	0	0.228036673280119	0.8	FALSE	157	628	67
JARID2_Jarid2	0	0	0	1	1	1	2	4	0.0784503	0.625	-0.625	0	0	0.353001747601446	1	FALSE	7	14384	68
PDPK1_Pdpk1	1	0.111	0.111	0	1	1	4	3	0.142567777777778	0.555555555555556	0.555555555555556	0	1	0.161603413543332	0.8	FALSE	842	123	69
TXN_Txn1	1	0.111	0.111	0	1	1	6	1	0.150340911111111	0.777777777777778	0.777777777777778	0	1	0.159088215421213	0.6	FALSE	895	117	70
RBMS1_Rbms1	1	0.111	0.111	0	1	1	3	4	0.192385555555556	0.555555555555556	-0.555555555555556	0	1	0.145995371427375	0.6	FALSE	1251	84	71
MEMO1_Memo1	0	0	0	0	2	0	4	3	0.163949777777778	0.666666666666667	-0.666666666666667	0	0	0.313290244997267	0.6	FALSE	16	6575	72
DOK4_Dok4	1	0.125	0.111	1	0	2	4	2	0.3793472625	0.75	0.75	0	1	0.0826678588493466	0	FALSE	5894	18	73
BHLHE41_Bhlhe41	0	0	0	1	0	1	4	3	0.18738575	0.625	0.625	0	0	0.297163247981511	0.8	FALSE	21	5073	74
SERPINE1_Serpine1	0	0	0	0	0	2	4	3	0.578346444444444	0.666666666666667	0.666666666666667	0	0	0.190878822391733	0.4	FALSE	389	277	75
PDS5A_Pds5a	1	0.125	0.111	1	2	0	4	2	0.180866375	0.75	-0.75	0	1	0.147336024601504	0.6	FALSE	1208	90	76
MSH5_Msh5	0	0	0	1	1	1	3	3	0.2692275	0.5	-0.5	0	0	0.266387966728088	0.6	FALSE	51	2144	77
SIDT2_Sidt2	1	0.125	0.111	1	0	2	0	6	0.35983375	1	-1	0	1	0.0899779108400305	0.2	FALSE	5037	22	78
IFITM3_Ifitm3	1	0.125	0.111	1	0	2	3	3	0.47270675	0.625	-0.625	0	1	0.0406684957439522	0	FALSE	11112	10	79
SCMH1_Scmh1	1	0.111	0.111	0	2	0	5	2	0.119425111111111	0.777777777777778	-0.777777777777778	0	1	0.168917004566102	0.6	FALSE	702	160	80
GADD45B_Gadd45b	0	0	0	0	0	2	1	6	0.418438888888889	0.888888888888889	-0.888888888888889	0	0	0.21405229089285	0.6	FALSE	215	541	81
IRF2BP2_Irf2bp2	0	0	0	0	2	0	3	4	0.202056888888889	0.666666666666667	0.666666666666667	0	0	0.289270765254327	0.8	FALSE	27	4333	82
POU4F2_Pou4f2	1	0.143	0.111	2	0	1	3	3	0.478843328571429	0.571428571428571	-0.571428571428571	1	0	0.0242659551022274	0	FALSE	13210	9	83
CCDC85B_Ccdc85b	0	0	0	1	1	0	6	1	0.103177875	0.875	-0.875	0	0	0.340443734955212	1	FALSE	10	11956	84
ID3_Id3	0	0	0	0	1	1	2	5	0.545878888888889	0.666666666666667	-0.666666666666667	0	0	0.189377473566756	0.6	FALSE	408	296	85
DLX4_Dlx4	0	0	0	2	0	1	4	2	0.20167	0.714285714285714	0.714285714285714	0	0	0.287545172025657	1	FALSE	28	4346	86
BCL2L11_Bcl2l11	0	0	0	0	1	1	4	3	0.439777777777778	0.555555555555556	0.555555555555556	0	0	0.206495848493194	0.6	FALSE	259	473	87
ZC3H18_Zc3h18	1	0.111	0.111	0	0	2	3	4	0.157636777777778	0.666666666666667	-0.666666666666667	0	1	0.148979620156192	0.2	FALSE	1152	107	88
KCNK6_Kcnk6	0	0	0	0	1	1	3	4	0.270332222222222	0.555555555555556	-0.555555555555556	0	0	0.259036367379204	0.8	FALSE	60	2116	89
CAPG_Capg	1	0.125	0.111	1	1	1	2	4	0.25890375	0.625	-0.625	0	1	0.114048970899162	0.2	FALSE	2840	45	90
SMAD7_Smad7	0	0	0	1	0	1	2	5	0.11125	0.75	-0.75	0	0	0.329425125961709	0.8	FALSE	12	11163	91
SPNS1_Spns1	1	0.111	0.111	0	1	1	3	4	0.08287	0.555555555555556	-0.555555555555556	0	1	0.171032035841785	0.6	FALSE	660	203	92
CRTC1_Crtc1	0	0	0	1	2	0	3	3	0.28823	0.625	0.625	0	0	0.251921123499234	0.8	FALSE	77	1746	93
ESRRA_Esrra	1	0.125	0.111	1	2	0	4	2	0.133548	0.75	-0.75	0	1	0.155076050931136	0.4	FALSE	993	137	94
CLUH_Cluh	1	0.111	0.111	0	1	1	3	4	0.0875833333333333	0.555555555555556	-0.555555555555556	0	1	0.168274848588757	0.4	FALSE	715	197	95
EDARADD_Edaradd	0	0	0	0	0	2	3	4	0.512425555555556	0.666666666666667	-0.666666666666667	0	0	0.185838568576735	0.6	FALSE	442	330	96
NFATC3_Nfatc3	1	0.111	0.111	0	2	0	4	3	0.110719444444444	0.666666666666667	-0.666666666666667	0	1	0.160601587213231	0.8	FALSE	858	172	97
MTCH2_Mtch2	0	0	0	0	2	0	5	2	0.106975222222222	0.777777777777778	-0.777777777777778	0	0	0.322475945791091	1	FALSE	13	11593	98
SERTAD1_Sertad1	0	0	0	0	0	2	1	6	0.387763333333333	0.888888888888889	-0.888888888888889	0	0	0.213330130329581	0.6	FALSE	220	697	99
MFAP4_Mfap4	1	0.143	0.111	2	1	0	4	2	0.153428857142857	0.714285714285714	-0.714285714285714	0	1	0.142063299716049	0.8	FALSE	1381	114	100
KLF10_Klf10	0	0	0	0	1	1	4	3	0.409544222222222	0.555555555555556	0.555555555555556	0	0	0.203864765606351	0.6	FALSE	282	580	101
BAG5_Bag5	1	0.111	0.111	0	1	1	5	2	0.166908888888889	0.666666666666667	0.666666666666667	0	1	0.134290631795387	0.4	FALSE	1698	97	102
ADAMTS5_Adamts5	1	0.125	0.111	1	0	1	5	2	0.414562125	0.75	0.75	1	0	0.0117939414052971	0	TRUE	13767	12	103
GDF15_Gdf15	0	0	0	0	0	2	2	5	0.667024034444444	0.777777777777778	-0.777777777777778	0	0	0.17083595960316	0.8	FALSE	664	249	104
PLCB1_Plcb1	1	0.111	0.111	0	2	0	4	3	0.288073111111111	0.666666666666667	-0.666666666666667	0	1	0.088543297169181	0.4	FALSE	5172	32	105
LYPLA1_Lypla1	1	0.111	0.111	0	2	0	3	4	0.122260333333333	0.666666666666667	0.666666666666667	0	1	0.152194120574788	0.6	FALSE	1057	157	106
NR1D2_Nr1d2	1	0.111	0.111	0	1	1	3	4	0.239867777777778	0.555555555555556	-0.555555555555556	0	1	0.111456943469997	0.6	FALSE	3018	56	107
SLC25A22_Slc25a22	1	0.111	0.111	0	0	2	2	5	0.196297777777778	0.777777777777778	-0.777777777777778	0	1	0.125634374599295	0.4	FALSE	2126	80	108
VCPKMT_Vcpkmt	1	0.111	0.111	0	0	2	5	2	0.195613333333333	0.777777777777778	0.777777777777778	0	1	0.125436377952788	0.4	FALSE	2135	82	109
EXOC3L2_Exoc3l2	0	0	0	6	0	1	1	1	1.31011033333333	0.666666666666667	-0.666666666666667	0	0	0.163555027047112	0.6	FALSE	803	225	110
SMIM19_Smim19	1	0.111	0.111	0	2	0	4	3	0.126458888888889	0.666666666666667	-0.666666666666667	0	1	0.146816635808272	0.4	FALSE	1226	148	111
STIP1_Stip1	1	0.111	0.111	0	1	1	6	1	0.126886655555556	0.777777777777778	0.777777777777778	0	1	0.145569322864746	0.6	FALSE	1261	146	112
EIF4E2_Eif4e2	0	0	0	0	2	0	5	2	0.111873666666667	0.777777777777778	-0.777777777777778	0	0	0.309162048607957	1	FALSE	17	11080	113
MEX3B_Mex3b	0	0	0	0	2	0	0	7	0.408737777777778	1	1	0	0	0.197698105901403	0.8	FALSE	324	583	114
TRIB1_Trib1	0	0	0	1	2	0	1	5	0.39912775	0.875	0.875	0	0	0.202386807998179	0.8	FALSE	297	636	115
CHAMP1_Champ1	0	0	0	0	2	0	7	0	0.167706666666667	1	-1	0	0	0.286961346221642	1	FALSE	30	6318	116
IGFBP4_Igfbp4	0	0	0	0	1	1	2	5	0.577751222222222	0.666666666666667	-0.666666666666667	0	0	0.170053724658441	0.4	FALSE	682	278	117
ASPH_Asph	0	0	0	0	1	1	4	3	0.272483333333333	0.555555555555556	0.555555555555556	0	0	0.243542262356124	0.8	FALSE	93	2064	118
CAPRIN1_Caprin1	1	0.111	0.111	0	2	0	3	4	0.163703333333333	0.666666666666667	0.666666666666667	0	1	0.129428939788367	0.4	FALSE	1924	102	119
BCL3_Bcl3	0	0	0	0	0	2	3	4	0.194015555555556	0.666666666666667	-0.666666666666667	0	0	0.273308706566539	0.8	FALSE	42	4734	120
CCDC92_Ccdc92	1	0.111	0.111	0	1	1	4	3	0.179691111111111	0.555555555555556	0.555555555555556	0	1	0.122752408645041	0.6	FALSE	2282	91	121
SS18L1_Ss18l1	0	0	0	0	2	0	3	4	0.143929555555556	0.666666666666667	0.666666666666667	0	0	0.28938834588939	0.8	FALSE	26	8013	122
DHRS13_Dhrs13	0	0	0	0	2	0	5	2	0.248654444444444	0.777777777777778	-0.777777777777778	0	0	0.250148148993364	0.8	FALSE	80	2649	123
ACOT4_Acot4	0	0	0	1	2	0	4	2	0.38920605	0.75	-0.75	0	0	0.198889562014346	0.8	FALSE	312	689	124
GNA11_Gna11	1	0.111	0.111	0	1	1	5	2	0.160292	0.666666666666667	0.666666666666667	0	1	0.126725736716818	0.2	FALSE	2068	105	125
NAA80_Naa80	1	0.143	0.111	2	1	1	1	4	0.208032857142857	0.714285714285714	-0.714285714285714	0	1	0.108766695845666	0	FALSE	3206	68	126
DNAJB5_Dnajb5	0	0	0	0	0	2	2	5	0.365497666666667	0.777777777777778	-0.777777777777778	0	0	0.206244594661815	0.6	FALSE	260	841	127
PER1_Per1	0	0	0	0	0	2	2	5	0.308937888888889	0.777777777777778	-0.777777777777778	0	0	0.228317212662161	1	FALSE	154	1431	128
ICAM4_Icam4	0	0	0	0	1	1	4	3	0.326416888888889	0.555555555555556	0.555555555555556	0	0	0.222175951586594	0.8	FALSE	184	1206	129
SRGN_Srgn	1	0.111	0.111	0	2	0	3	4	0.285453	0.666666666666667	0.666666666666667	0	1	0.076934903182025	0.4	FALSE	6528	34	130
ASCL2_Ascl2	0	0	0	0	0	2	5	2	0.261155	0.777777777777778	0.777777777777778	0	0	0.241912595423789	0.8	FALSE	97	2330	131
MBNL3_Mbnl3	1	0.111	0.111	0	1	1	6	1	0.273541111111111	0.777777777777778	0.777777777777778	1	0	0.08391418064065	0.2	FALSE	5725	40	132
NUP210_Nup210	1	0.111	0.111	0	2	0	5	2	0.208953555555556	0.777777777777778	-0.777777777777778	0	1	0.106195682372441	0.4	FALSE	3425	67	133
PXDN_Pxdn	1	0.111	0.111	0	1	1	4	3	0.337437777777778	0.555555555555556	0.555555555555556	0	1	0.047787102541103	0.2	FALSE	10210	23	134
SCD_Scd1	0	0	0	0	2	0	4	3	0.266291666666667	0.666666666666667	-0.666666666666667	0	0	0.238195486098254	0.6	FALSE	110	2207	135
SOCS1_Socs1	0	0	0	0	0	2	1	6	0.564316888888889	0.888888888888889	-0.888888888888889	0	0	0.160579880457949	0.6	FALSE	860	285	136
NFATC2IP_Nfatc2ip	0	0	0	0	0	2	5	2	0.182348111111111	0.777777777777778	0.777777777777778	0	0	0.26803295618586	0.6	FALSE	46	5376	137
CDKN1A_Cdkn1a	0	0	0	0	0	2	1	6	0.505658888888889	0.888888888888889	-0.888888888888889	0	0	0.167275841498345	0.8	FALSE	734	338	138
NR4A3_Nr4a3	0	0	0	1	1	0	3	4	0.2103345	0.625	0.625	0	0	0.258338080280011	0.8	FALSE	63	3987	139
CSRNP1_Csrnp1	0	0	0	0	1	1	0	7	0.266061111111111	0.888888888888889	-0.888888888888889	0	0	0.237070371299667	0.8	FALSE	114	2212	140
RNF168_Rnf168	1	0.111	0.111	0	0	2	3	4	0.155991311111111	0.666666666666667	-0.666666666666667	0	1	0.12273980806649	0.2	FALSE	2284	111	141
KDM1A_Kdm1a	0	0	0	0	2	0	4	3	0.222823888888889	0.666666666666667	-0.666666666666667	0	0	0.254205034010375	0.8	FALSE	73	3510	142
MRPL20_Mrpl20	1	0.111	0.111	0	2	0	4	3	0.123256666666667	0.666666666666667	-0.666666666666667	0	1	0.135402542425372	0	FALSE	1654	155	143
RCAN1_Rcan1	1	0.111	0.111	0	0	2	5	2	0.174804444444444	0.777777777777778	0.777777777777778	0	1	0.114650924933795	0.4	FALSE	2798	92	144
RNF208_Rnf208	0	0	0	0	2	0	4	3	0.365036333333333	0.666666666666667	-0.666666666666667	0	0	0.200537808531322	1	FALSE	304	848	145
SENP8_Senp8	0	0	0	0	1	1	4	3	0.467062888888889	0.555555555555556	0.555555555555556	0	0	0.171355111048842	0.8	FALSE	654	397	146
MAPK6_Mapk6	0	0	0	0	2	0	2	5	0.212869555555556	0.777777777777778	0.777777777777778	0	0	0.256950194542735	0.8	FALSE	67	3892	147
XPO4_Xpo4	1	0.111	0.111	0	1	1	7	0	0.0970888888888889	0.888888888888889	0.888888888888889	0	1	0.142035802188257	0.4	FALSE	1382	189	148
CHCHD6_Chchd6	1	0.111	0.111	0	2	0	3	4	0.262533333333333	0.666666666666667	0.666666666666667	0	1	0.0801071805202257	0.4	FALSE	6158	43	149
LSM14B_Lsm14b	0	0	0	0	2	0	4	3	0.143374888888889	0.666666666666667	-0.666666666666667	0	0	0.284714553541739	0.8	FALSE	33	8064	150
RNF138_Rnf138	0	0	0	0	1	1	4	3	0.171135555555556	0.555555555555556	0.555555555555556	0	0	0.270131094117878	1	FALSE	44	6069	151
PDLIM2_Pdlim2	1	0.111	0.111	0	1	1	4	3	0.225016888888889	0.555555555555556	0.555555555555556	0	1	0.0952079442282464	0.4	FALSE	4465	60	152
HSF2BP_Hsf2bp	1	0.125	0.111	1	1	0	5	2	0.11817875	0.75	-0.75	1	0	0.135140882210911	0.4	FALSE	1666	163	153
PSMA7_Psma7	0	0	0	1	2	0	3	3	0.113260125	0.625	0.625	0	0	0.289604070305591	0.8	FALSE	25	10928	154
NTAN1_Ntan1	1	0.111	0.111	0	1	1	4	3	0.203896222222222	0.555555555555556	0.555555555555556	0	1	0.102109438762734	0	FALSE	3801	73	155
DGKE_Dgke	1	0.111	0.111	0	1	1	4	3	0.145551111111111	0.555555555555556	0.555555555555556	0	1	0.122210235118713	0.6	FALSE	2316	120	156
JMY_Jmy	1	0.111	0.111	0	1	1	5	2	0.276897777777778	0.666666666666667	0.666666666666667	0	1	0.0701680491034116	0.2	FALSE	7338	38	157
NDRG1_Ndrg1	0	0	0	0	1	1	5	2	0.322851888888889	0.666666666666667	0.666666666666667	0	0	0.212566840276393	0.4	FALSE	226	1243	158
ABHD15_Abhd15	0	0	0	0	1	1	4	3	0.217657555555556	0.555555555555556	0.555555555555556	0	0	0.252702578966014	0.8	FALSE	76	3701	159
NR2F6_Nr2f6	0	0	0	0	2	0	3	4	0.146253333333333	0.666666666666667	0.666666666666667	0	0	0.2807360019221	0.8	FALSE	36	7840	160
ESRP2_Esrp2	0	0	0	3	0	0	5	1	0.387889	0.833333333333333	0.833333333333333	0	0	0.189395009501366	0.6	FALSE	407	695	161
EIF3B_Eif3b	1	0.111	0.111	0	2	0	4	3	0.111352222222222	0.666666666666667	-0.666666666666667	0	1	0.134986826600735	0.2	FALSE	1675	170	162
ZCCHC3_Zcchc3	0	0	0	0	1	1	4	3	0.226782555555556	0.555555555555556	0.555555555555556	0	0	0.249316856524149	0.6	FALSE	85	3358	163
SLFN12L_Slfn4	1	0.143	0.111	2	0	1	1	5	0.316966942857143	0.857142857142857	-0.857142857142857	1	0	0.0373374937267072	0.2	FALSE	11555	25	164
SOCS3_Socs3	0	0	0	0	0	2	0	7	0.32985	1	-1	0	0	0.207616471531826	0.6	FALSE	250	1156	165
PMEPA1_Pmepa1	0	0	0	0	1	1	5	2	0.437093333333333	0.666666666666667	0.666666666666667	0	0	0.174490913306527	0.6	FALSE	613	481	166
MAFF_Maff	0	0	0	0	0	2	2	5	0.360214444444444	0.777777777777778	-0.777777777777778	0	0	0.196465715742632	0.6	FALSE	335	882	167
ACOT1_Acot3	0	0	0	2	1	0	3	3	0.505723571428571	0.571428571428571	0.571428571428571	0	0	0.160050939608688	0.6	FALSE	878	337	168
TMEM123_Tmem123	0	0	0	0	2	0	4	3	0.274921666666667	0.666666666666667	-0.666666666666667	0	0	0.229624207869295	0.8	FALSE	147	2015	169
ZNF710_Zfp710	0	0	0	0	0	2	4	3	0.220009333333333	0.666666666666667	0.666666666666667	0	0	0.249509895708298	0.6	FALSE	83	3612	170
MAL_Mal	1	0.125	0.111	1	0	2	5	1	0.30500625	0.875	0.875	0	1	0.0431431569557654	0	FALSE	10801	28	171
PTMS_Ptms	0	0	0	0	1	1	2	5	0.256133222222222	0.666666666666667	-0.666666666666667	0	0	0.235312675645606	0.8	FALSE	124	2462	172
