Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
PPP1R16B	2	0.5	0.5	0	0	0	1	3	0.830105	0.75	-0.75	0.826983891688902	0.184884224100528	0.666666666666667	0.101965686838307	0.873034734903523	FALSE	661	167	60
STXBP2	2	0.5	0.5	0	0	0	2	2	0.53615	0.5	-0.5	0.682107915801957	0.226285809830002	0.777777777777778	0.2449544566438	0.622382643159954	FALSE	236	472	61
PCNA	3	0.75	0.75	0	0	0	0	4	0.2419	1	-1	0.766330665085483	0.128867542328075	0.666666666666667	-0.0348901990111976	0.94749881463453	FALSE	2444	46	62
GDF15	2	0.5	0.5	0	0	0	1	3	0.969825	0.75	-0.75	0.999431762031821	0.168181272417607	0.777777777777778	-0.235375622954074	0.735229608745173	FALSE	1003	114	63
OSBPL5	2	0.5	0.5	0	0	0	3	1	0.2466925	0.75	0.75	0.625407648977172	0.288225478954735	0.888888888888889	0.601863674876054	0.0283967887790813	FALSE	51	2286	64
BCL7A	1	0.25	0.25	0	0	0	2	2	0.263295	0.5	-0.5	0.776460124518233	0.321209664317755	0.777777777777778	-0.0565360261219103	0.893651734237834	FALSE	17	6912	65
ADORA2A	1	0.333	0.25	1	0	0	1	2	0.326466666666667	0.666666666666667	-0.666666666666667	NA	0.320104040956179	0.888888888888889	0.553998261585658	0.248913462353926	FALSE	19	6206	66
ARID3A	2	0.5	0.5	0	0	0	2	2	0.433285	0.5	-0.5	0.560455578614488	0.244704859480912	0.888888888888889	0.3194991187	0.436787300686242	FALSE	158	782	67
RIN1	2	0.5	0.5	0	0	0	1	3	0.66145	0.75	-0.75	0.449006818855618	0.204103058869512	0.888888888888889	0.223459913291598	0.776163705293376	FALSE	419	296	68
TMEM210	0	0	0	3	0	0	0	1	0.0207	1	-1	NA	0.365677417976304	0.777777777777778	0.0405355299349281	0.925335592989185	FALSE	7	17738	69
DALRD3	2	0.5	0.5	0	0	0	2	2	0.36001	0.5	-0.5	0.123505287083704	0.258479759409818	0.777777777777778	0.00669753514351257	0.990981378365015	FALSE	108	1150	70
SLC32A1	2	0.5	0.5	0	0	0	3	1	1.30263	0.75	0.75	0.666864314655598	0.140263531840074	0.555555555555556	0.182636133996795	0.701199779131528	FALSE	1902	68	71
ZFP36	2	0.5	0.5	0	0	0	2	2	0.634505	0.5	-0.5	0.978011661231347	0.20656947261066	0.777777777777778	-0.291259237769421	0.638214412111787	FALSE	394	329	72
SLC9A3R2	2	0.5	0.5	0	0	0	2	2	0.436875	0.5	-0.5	0.494638798300227	0.240537356683054	0.888888888888889	0.0982040420133714	0.852160281201789	FALSE	170	767	73
CST6	2	1	0.5	2	0	0	1	1	1.1663	0.5	-0.5	0.938086767467141	0.145452516721661	0.666666666666667	-0.0196729507973945	0.96757594623696	FALSE	1675	78	74
PPP1R9B	2	0.5	0.5	0	0	0	2	2	0.33792	0.5	-0.5	0.259067101492242	0.259703095190445	0.777777777777778	0.121398375809262	0.870469307298187	FALSE	103	1312	75
RELT	2	0.5	0.5	0	0	0	2	2	0.156585	0.5	-0.5	0.521296570807392	0.29622935557185	0.777777777777778	0.406558474266359	0.244313447657616	FALSE	38	3569	76
ADD3	3	0.75	0.75	0	0	0	2	2	0.3377	0.5	-0.5	0.846180452613895	0.0865441587665639	0.444444444444444	0.183979158747565	0.749035672569623	FALSE	5962	23	77
TNFRSF18	1	0.333	0.25	1	0	0	3	0	1.5388	1	1	0.858187567941496	0.300447551191579	0.666666666666667	0.273929573822649	0.657177157512649	FALSE	34	4047	78
SERPINF1	2	0.5	0.5	0	0	0	4	0	0.549525	1	1	0.948315050894357	0.21571614478614	0.888888888888889	0.489602494285705	0.0510255471015392	FALSE	311	446	79
IQCN	2	0.5	0.5	0	0	0	2	2	0.5847425	0.5	-0.5	0.666617254669434	0.209592690890127	0.888888888888889	0.114242632995647	0.810424885020508	FALSE	355	391	80
TRIAP1	3	0.75	0.75	0	0	0	0	4	0.35976	1	-1	0.234632868860559	0.0755819664193628	0.555555555555556	-0.0635851638929825	0.909582520598202	FALSE	7356	19	81
SLCO4A1	1	0.25	0.25	0	0	0	3	1	0.20635	0.75	0.75	0.968821029746022	0.320665320988412	0.888888888888889	0.467648641832835	0.0506357406519398	FALSE	18	7799	82
PSMB10	2	0.5	0.5	0	0	0	2	2	0.57209	0.5	-0.5	0.684504397667754	0.209920933435975	0.666666666666667	0.0279963106010666	0.957380798927546	FALSE	351	406	83
DKK1	3	0.75	0.75	0	0	0	1	3	0.761875	0.75	-0.75	0.994169384326514	0.00761955074036643	0	NA	NA	FALSE	17982	8	84
MPG	2	0.5	0.5	0	0	0	2	2	0.4332	0.5	-0.5	0.206196264453009	0.23696663275343	0.777777777777778	0.0525471060300271	0.933484769072916	FALSE	185	784	85
PRKCD	2	0.5	0.5	0	0	0	1	3	0.69259	0.75	-0.75	0.537330763909477	0.193023532241162	0.666666666666667	0.0362060070984738	0.94749881463453	FALSE	552	267	86
MAML3	2	0.5	0.5	0	0	0	3	1	0.791135	0.75	0.75	0.781351912244293	0.17647190894749	0.777777777777778	0.516667482282427	0.154955728737932	FALSE	811	188	87
STAG1	3	0.75	0.75	0	0	0	3	1	0.295325	0.75	0.75	0.462397470105742	0.0972901592692172	0.555555555555556	-0.0431102883823726	0.915013423806873	FALSE	4816	32	88
CD79B	2	0.5	0.5	0	0	0	2	2	1.3203	0.5	-0.5	0.950612708765688	0.129053366354496	0.666666666666667	0.0228845780973508	0.959481325405407	FALSE	2431	66	89
RAP1GAP2	2	0.5	0.5	0	0	0	3	1	0.868115	0.75	0.75	0.863622887637118	0.165795925602992	0.777777777777778	0.147708523140082	0.826529964991189	FALSE	1062	153	90
TM7SF2	2	0.5	0.5	0	0	0	4	0	0.719525	1	1	0.724626939420891	0.184416599854467	0.777777777777778	-0.0845853638265055	0.866264082533038	FALSE	675	241	91
PSIP1	3	0.75	0.75	0	0	0	3	1	0.2651425	0.75	0.75	0.753508251803538	0.103718498728904	0.555555555555556	-0.417013967268252	0.342854218091944	FALSE	4244	39	92
SPATA2L	2	0.5	0.5	0	0	0	3	1	0.2442247	0.75	0.75	0.349713410416049	0.274052914216804	0.777777777777778	-0.0778421308267827	0.892933799623509	FALSE	71	2334	93
RGS16	2	0.5	0.5	0	0	0	2	2	0.5878625	0.5	-0.5	0.951329182725566	0.2027978608424	0.777777777777778	0.195463412988001	0.710295512445937	FALSE	434	388	94
CCDC96	2	0.5	0.5	0	0	0	1	3	1.0674075	0.75	-0.75	0.513958889218302	0.141656409036763	0.777777777777778	-0.0311097941426475	0.952065113575875	FALSE	1837	92	95
SYNGR3	2	0.5	0.5	0	0	0	2	2	0.660575	0.5	-0.5	0.87318410910169	0.191484529810925	0.777777777777778	-0.0832993869667398	0.886701588857435	FALSE	573	298	96
HMOX2	3	0.75	0.75	0	0	0	0	4	0.2698	1	-1	0.285477814013242	0.0993838767080763	0.444444444444444	0.198878219485448	0.504310530639633	FALSE	4641	37	97
TIMP2	2	0.5	0.5	0	0	0	3	1	0.5638	0.75	0.75	0.900928945547979	0.204571824118044	0.888888888888889	0.452262995326086	0.0152750907942392	FALSE	413	421	98
TIA1	3	0.75	0.75	0	0	0	3	1	0.340495	0.75	0.75	0.545508449451527	0.0652511831714152	0.666666666666667	-0.106516419096259	0.846825361618975	FALSE	8794	21	99
SELPLG	1	0.25	0.25	0	0	0	2	2	0.62177	0.5	-0.5	0.80736732878743	0.2933147413798	0.777777777777778	0.42778861599251	0.376508835611381	FALSE	39	4737	100
GRINA	2	0.5	0.5	0	0	0	3	1	0.362765	0.75	0.75	0.571770925980828	0.242257662956135	0.777777777777778	0.0979613737385474	0.827699693810091	FALSE	165	1132	101
KCNJ12	2	0.5	0.5	0	0	0	3	1	0.37395	0.75	0.75	0.722205751556478	0.239110391769863	0.666666666666667	0.15637541500285	0.775726795203044	FALSE	175	1068	102
JUND	1	0.25	0.25	0	0	0	2	2	0.1413725	0.5	-0.5	0.705850380472379	0.319947270958068	0.888888888888889	0.175483328372019	0.7643244177071	FALSE	20	9349	103
XPC	3	0.75	0.75	0	0	0	0	4	0.291825	1	-1	0.123282933096156	0.0889715341736773	0.333333333333333	-0.0533334567032959	0.924286837704577	FALSE	5671	33	104
REPIN1	2	0.5	0.5	0	0	0	1	3	0.1858975	0.75	-0.75	0.384746516454195	0.281139424090862	0.777777777777778	0.476734458778163	0.488918748998489	FALSE	59	3189	105
IRF7	1	0.25	0.25	0	0	0	1	3	0.21465	0.75	-0.75	0.981470501037652	0.309011575997837	0.777777777777778	0.157909954669976	0.778171763042746	TRUE	25	7635	106
FBXO6	2	0.5	0.5	0	0	0	1	3	0.846725	0.75	-0.75	0.700884474750469	0.161577186356205	0.777777777777778	0.202564285265035	0.622382643159954	FALSE	1166	164	107
HNRNPM	3	0.75	0.75	0	0	0	1	3	0.2394075	0.75	-0.75	0.170323154461903	0.104945265885446	0.666666666666667	-0.0573624407806612	0.892933799623509	FALSE	4100	47	108
HGD	2	0.5	0.5	0	0	0	2	2	0.8353075	0.5	-0.5	0.901744243502322	0.161478755720597	0.777777777777778	0.757248128690417	1.67106717969674e-05	FALSE	1169	165	109
HNRNPAB	3	0.75	0.75	0	0	0	2	2	0.18180375	0.5	-0.5	0.532340152188951	0.110748074721468	0.444444444444444	-0.19439893908647	0.730832149087457	FALSE	3608	54	110
RIN2	3	0.75	0.75	0	0	0	3	1	0.463985	0.75	0.75	0.924992588200415	0.038528108008642	0.111111111111111	-0.13549737114518	0.826850613150933	FALSE	13045	15	111
ASS1	2	0.5	0.5	0	0	0	4	0	0.82304	1	1	0.851862832295681	0.162254236982985	0.888888888888889	0.208542942199315	0.50314364694206	FALSE	1148	171	112
PIM3	2	0.5	0.5	0	0	0	1	3	0.2550725	0.75	-0.75	0.471884573574464	0.264112358670938	0.777777777777778	0.235925559408436	0.742534646189033	FALSE	95	2191	113
GNL3	3	0.75	0.75	0	0	0	0	4	0.2586045525	1	-1	0.420446684454986	0.0945230517891465	0.777777777777778	-0.180498111222132	0.794258396978667	FALSE	5081	41	114
APC2	2	0.5	0.5	0	0	0	4	0	0.886644	1	1	0.701971538689594	0.149573404614967	0.777777777777778	-0.0433475088751667	0.917219596796298	FALSE	1501	141	115
UNC93B1	1	0.25	0.25	0	0	0	3	1	0.7106675	0.75	0.75	0.610089929834964	0.291022373880608	0.666666666666667	0.000150308109052588	0.999560664835794	FALSE	47	4568	116
INPPL1	2	0.5	0.5	0	0	0	3	1	0.3622075	0.75	0.75	0.254916493724676	0.236046955585717	0.777777777777778	0.179263656691012	0.738258056201178	FALSE	190	1137	117
NINJ1	2	0.5	0.5	0	0	0	2	2	0.4441	0.5	-0.5	0.702465658661923	0.21893017162157	0.777777777777778	0.285615337035231	0.622370498240992	FALSE	294	738	118
NUSAP1	3	0.75	0.75	0	0	0	2	2	0.2898525	0.5	-0.5	0.964028066014428	0.083018809860844	0.444444444444444	-0.0911031270515679	0.850291665332429	FALSE	6401	34	119
PPP6R1	2	0.5	0.5	0	0	0	2	2	0.2873675	0.5	-0.5	0.291110781697796	0.256050194668637	0.888888888888889	0.534209216050463	0.227322412197764	FALSE	121	1802	120
ABCC4	3	0.75	0.75	0	0	0	2	2	0.3200325	0.5	-0.5	0.854975788121356	0.0667920357266163	0.333333333333333	0.152223139573923	0.730832149087457	FALSE	8547	26	121
BAIAP3	2	0.5	0.5	0	0	0	4	0	0.6611575	1	1	0.792469611621702	0.179151653669637	0.777777777777778	-0.0468905929567178	0.90552823074581	FALSE	752	297	122
PPP1R14B	2	0.5	0.5	0	0	0	0	4	0.3949625	1	-1	NA	0.226514418614692	0.777777777777778	0.102348827070422	0.842200108138425	FALSE	234	959	123
RBM38	2	0.5	0.5	0	0	0	0	4	0.23862	1	-1	0.624542939025595	0.266095205533011	0.777777777777778	0.223950526770042	0.728404722762578	FALSE	93	2421	124
CBFA2T3	1	0.25	0.25	0	0	0	4	0	0.3932825	1	1	0.782636624172349	0.293112245505939	0.666666666666667	-0.101419553512735	0.90552823074581	FALSE	41	5651	125
CD248	2	0.5	0.5	0	0	0	2	2	0.4440575	0.5	-0.5	0.787948413874889	0.215373659224568	0.888888888888889	0.55149642313852	0.0724207629838186	FALSE	315	739	126
SMIM3	2	0.5	0.5	0	0	0	2	2	0.926725	0.5	-0.5	0.873653523075403	0.141411107830453	0.777777777777778	-0.0630403341969243	0.934122852321395	FALSE	1843	131	127
INPP5D	2	0.5	0.5	0	0	0	2	2	0.994705	0.5	-0.5	0.850009882399447	0.132869622497069	0.555555555555556	0.0226139908013465	0.949220629396185	FALSE	2250	108	128
NOTCH4	2	0.5	0.5	0	0	0	2	2	0.431275	0.5	-0.5	0.676499654116019	0.216638533174368	0.555555555555556	0.158665321652032	0.684769933024366	FALSE	307	795	129
PCDH9	3	0.75	0.75	0	0	0	3	1	0.438825	0.75	0.75	0.954195078565076	0.0229973239398203	0.222222222222222	-0.121397620391416	0.789364108710018	FALSE	15512	16	130
NRP2	3	0.75	0.75	0	0	0	2	2	0.41485	0.5	-0.5	0.925536120169977	0.0274640291647855	0.111111111111111	-0.0204707988652348	0.957506959919123	FALSE	14859	17	131
KIF11	3	0.75	0.75	0	0	0	3	1	0.3508	0.75	0.75	0.960766874197055	0.0397216032360112	0.444444444444444	-0.0909016479218483	0.834919739029515	FALSE	12840	20	132
COL16A1	2	0.5	0.5	0	0	0	3	1	0.980375	0.75	0.75	0.872121751161182	0.131049572726254	0.777777777777778	0.636232798339195	0.00758887086985446	FALSE	2348	110	133
PLEC	0	0	0	0	0	0	3	1	0.06769	0.75	0.75	0.828416839608657	0.329025888032512	0.888888888888889	0.287017969728707	0.716831535823995	FALSE	16	16318	134
ZDHHC24	2	0.5	0.5	0	0	0	1	3	0.18341125	0.75	-0.75	0.0997875284118984	0.269584562061734	0.777777777777778	0.146836468028073	0.75104036634327	FALSE	81	3225	135
EGR1	2	0.5	0.5	0	0	0	1	3	0.9117	0.75	-0.75	0.999678822017986	0.138930594587375	0.444444444444444	0.729192692811241	0.0122966833871702	FALSE	1956	134	136
TTLL12	3	0.75	0.75	0	0	0	1	3	0.24897	0.75	-0.75	0.224948117402905	0.0849959758520923	0.555555555555556	0.0261302287086664	0.97079981919735	FALSE	6140	43	137
TRIM8	2	0.5	0.5	0	0	0	2	2	0.15179	0.5	-0.5	0.394826563889712	0.272843097622067	0.777777777777778	-0.145035466350842	0.849399985948304	FALSE	73	3625	138
HID1	2	0.5	0.5	0	0	0	4	0	0.6792225	1	1	0.672867872319399	0.170191946326506	0.888888888888889	0.499324842284704	0.0770541699745854	FALSE	947	281	139
PLCH2	2	0.5	0.5	0	0	0	4	0	0.9510325	1	1	0.783254274137761	0.133069077841102	0.444444444444444	-0.126603781982306	0.776163705293376	FALSE	2241	120	140
HMGB2	3	0.75	0.75	0	0	0	1	3	0.2959575	0.75	-0.75	0.939247949402115	0.0656654761473148	0.222222222222222	-0.0716797248297478	0.884009392888244	FALSE	8715	31	141
TIGD5	2	0.5	0.5	0	0	0	3	1	0.17597	0.75	0.75	0.209852752248246	0.269489904334303	0.777777777777778	0.0155363334593268	0.982589611165869	FALSE	82	3323	142
BMF	2	0.5	0.5	0	0	0	4	0	0.4017575	1	1	0.712076292123728	0.218861616522686	0.888888888888889	0.328134834040075	0.467984566874014	FALSE	296	926	143
TNFRSF12A	2	0.5	0.5	0	0	0	0	4	0.95835	1	-1	0.965658661923115	0.130378577913372	0.777777777777778	-0.292483535613803	0.673054935856694	FALSE	2372	116	144
STRA6	2	0.5	0.5	0	0	0	4	0	1.0872075	1	1	0.838867477023421	0.117350178412721	0.444444444444444	0.323608225925053	0.242440657605195	FALSE	3132	88	145
KLF9	2	0.5	0.5	0	0	0	4	0	0.944625	1	1	0.971958691570313	0.132674994945183	0.777777777777778	0.367712471733823	0.573695626211892	FALSE	2263	124	146
TMEM88	2	0.5	0.5	0	0	0	3	1	0.812923825	0.75	0.75	0.710890404190137	0.146471874906461	0.777777777777778	-0.147131579134134	0.812432623599823	FALSE	1627	176	147
SCO2	2	0.667	0.5	1	0	0	0	3	0.420066666666667	1	-1	0.682478505781204	0.209986780437369	0.777777777777778	-0.00483906831675185	0.992138484987863	FALSE	349	836	148
SYT7	2	0.5	0.5	0	0	0	4	0	1.05775	1	1	0.810307342622789	0.117583836191837	0.888888888888889	-0.000444840678568426	0.999385310999404	FALSE	3119	94	149
ID3	2	0.5	0.5	0	0	0	1	3	0.4263075	0.75	-0.75	0.992390552426129	0.209108525188318	0.777777777777778	-0.116005434200022	0.810424885020508	FALSE	360	815	150
